Nome_Fundo,Publico_Alvo
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL V FII,INVESTIDOR QUALIFICADO
SHOPPING INTERNACIONAL GUARULHOS - FII,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FII - FII,INVESTIDOR QUALIFICADO
FII SHOPPING INTERNACIONAL GUARULHOS,INVESTIDOR QUALIFICADO
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ALIANZA REAL ESTATE II FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,INVESTIDOR QUALIFICADO
BANESTES RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
OPORTUNIDADE I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
IZAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ALIANZA MULTIOFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CONTAGEM BTS - FII,INVESTIDOR QUALIFICADO
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,INVESTIDOR QUALIFICADO
V2 RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO,INVESTIDOR QUALIFICADO
V2 RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,INVESTIDOR QUALIFICADO
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK E - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
BR7 FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO CJ - FII,INVESTIDOR QUALIFICADO
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,INVESTIDORES EM GERAL
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
FII  MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO MAUA CAPITAL RECEBIVEIS IM,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDORES EM GERAL
TOP CENTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII,INVESTIDOR PROFISSIONAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRIME 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,INVESTIDORES EM GERAL
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LOFT II MAISON SÃO PAULO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FII,INVESTIDORES EM GERAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
IRON CAPITAL REAL ESTATE I-FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,INVESTIDORES EM GERAL
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
GOLDEN WEST VX FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
BRAZIL REAL ESTATE VICTORY FUND I - FII,INVESTIDORES EM GERAL
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ANTILHAS,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO ANTILHAS,INVESTIDOR PROFISSIONAL
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR QUALIFICADO
TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,INVESTIDOR QUALIFICADO
HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,INVESTIDOR QUALIFICADO
TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RB CAPITAL PATRIMONIAL VI  FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAGUAR,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO MILLENIUM,INVESTIDORES EM GERAL
SJ AU LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
APOLO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII REC RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SUNO AGRO FIAGRO-IMOBILIARIO - SUNO AGRO FII,INVESTIDORES EM GERAL
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BASILICA PARTNERS LED CORPORATE FII,INVESTIDOR QUALIFICADO
BASÍLICA PARTNERS LED CORPORATE FII,INVESTIDOR QUALIFICADO
RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP CRÉDITO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,INVESTIDORES EM GERAL
TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA - FII,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM REC IMOB,INVESTIDORES EM GERAL
FII HOSPITAL UNIMED SUL CAPIXABA,INVESTIDORES EM GERAL
IMMOB I  FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MBM I,INVESTIDOR QUALIFICADO
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
PRAZO EDUCACIONAL - FII,INVESTIDOR QUALIFICADO
TRANCOSO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,INVESTIDORES EM GERAL
VBI RENDIMENTOS IMOBILIARIOS I FII,INVESTIDORES EM GERAL
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII RBR RENDIMENTO HIGH GRADE,INVESTIDORES EM GERAL
CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO  FII BRLPROP,INVESTIDOR QUALIFICADO
VALORA CRI CDI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PATRIA EDIFICIOS CORPORATIVOS  FII,INVESTIDOR QUALIFICADO
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO NOVA IGUACU - FII,INVESTIDORES EM GERAL
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII RBR CREDITO IMOBILIARIO HIGH YIELD,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,INVESTIDOR QUALIFICADO
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,INVESTIDORES EM GERAL
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,INVESTIDOR QUALIFICADO
NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
NE LOGISTIC FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA,INVESTIDORES EM GERAL
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HECTARE I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,INVESTIDOR QUALIFICADO
VX XII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HABITAT RECEBÍVEIS PULVERIZADOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO  VBI LOGISTICO,INVESTIDORES EM GERAL
BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH GRADE FII,INVESTIDORES EM GERAL
XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,INVESTIDORES EM GERAL
KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
METROPOLITANO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII MULTI RENDA URBANA,INVESTIDORES EM GERAL
GREEN ROCK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JPP CAPITAL RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,INVESTIDOR QUALIFICADO
GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XP SELECTION FII,INVESTIDORES EM GERAL
XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOB - FII,INVESTIDORES EM GERAL
XP SELECTION FUNDO FII,INVESTIDORES EM GERAL
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HECTARE DESENVOLVIMENTO STUDENT HOUSING - FII,INVESTIDORES EM GERAL
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII,INVESTIDORES EM GERAL
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ECOPARQUE,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,INVESTIDOR QUALIFICADO
AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VINCI INSTRUMENTOS FINANCEIROS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO AMÉRICA LOGÍSTICA,INVESTIDORES EM GERAL
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JACARANDA I FII,INVESTIDOR QUALIFICADO
LESTE RIVA EQUITY PREFERENCIAL I FII,INVESTIDOR PROFISSIONAL
CAIXA RIO BRAVO FUNDO DE FII II,INVESTIDORES EM GERAL
HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PROLOGIS BRAZIL LOGISTICS VENTURE FII,INVESTIDOR PROFISSIONAL
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ÁTRIO REIT RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
OPEN K ATIVOS E RECEBIVEIS IMOBILIARIOS - FII,INVESTIDORES EM GERAL
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FI IMOBILIÁRIO,INVESTIDORES EM GERAL
CARTESIA RECEBIVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
MB BI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
VENETO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
DALLAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MÉRITO FUNDOS E AÇÕES IMOBILIÁRIAS FII,INVESTIDORES EM GERAL
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
QUASAR CREDITO IMOBILIARIO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII RBR DESENVOLVIMENTO III,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO - VINTAGE 20/21 FII,INVESTIDOR PROFISSIONAL
NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
IMMOB II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
IMMOB II  FII,INVESTIDOR PROFISSIONAL
M8 FUNDO DE INVESTIMENTO IMOBILIARIO MULTIESTRATEGIA,INVESTIDOR PROFISSIONAL
QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS,INVESTIDOR PROFISSIONAL
CSHG IMOBILIARIO FOF - FDO INVESTIMENTO IMOB - FII,INVESTIDORES EM GERAL
HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII,INVESTIDORES EM GERAL
HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SANTANDER RENDA DE ALUGUÉIS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - AVM FII,INVESTIDOR QUALIFICADO
ARAM SKY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,INVESTIDOR QUALIFICADO
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
INTER TITULOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII RB CAPITAL I FUNDO DE FUNDOS,INVESTIDORES EM GERAL
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,INVESTIDORES EM GERAL
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MORE REAL ESTATE FOF FII FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
MORE REAL ESTATE FOF FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO - FII,INVESTIDORES EM GERAL
FII VALORA CRI INDICE DE PRECO,INVESTIDORES EM GERAL
FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HECTARE RECEBÍVEIS HIGH GRADE - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR QUALIFICADO
LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
IMMOB IV BRAGANÇA FI IMOBILIARIO,INVESTIDOR PROFISSIONAL
RBR DESENVOLVIMENTO COMERCIAL I - FII,INVESTIDOR QUALIFICADO
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TISHMAN SPEYER RENDA CORPORATIVA FII,INVESTIDORES EM GERAL
ALIANZA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ALIANZA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
